epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
77,1.6174027396225288,0.7487082265853882,79.06,98.65,8.614644282416831e-05
78,1.6015665570843998,0.7446871770858765,78.81,98.71,8.5804619766791e-05
79,1.6028788906358726,0.7332667693138123,79.4,98.69,8.545941863571974e-05
80,1.6241593723413124,0.7416194193840027,78.63,98.78,8.511087728614862e-05
81,1.6108080919512409,0.729074115562439,79.48,98.79,8.475903393956434e-05
82,1.603350543563711,0.7148431615829468,79.85,98.85,8.440392717955476e-05
83,1.5949955940551857,0.7565726015090942,79.2,98.68,8.404559594757778e-05
84,1.616471494511056,0.7051662342071533,79.87,98.83,8.368407953869104e-05
85,1.6087115804608745,0.7429026012420654,79.71,98.81,8.33194175972427e-05
86,1.5987101747498165,0.7277430886268615,80.12,98.84,8.295165011252398e-05
87,1.6103076343347107,0.7198014886856079,79.55,98.79,8.258081741438395e-05
88,1.592810044749598,0.6966782935142517,79.65,98.89,8.220696016880688e-05
89,1.600987213216579,0.6871643666267395,80.84,98.91,8.183011937345271e-05
90,1.5612932817578773,0.6994539412498474,80.57,98.92,8.14503363531613e-05
91,1.5942226533853137,0.6968671097755432,80.84,98.86,8.106765275542055e-05
92,1.6023354513544432,0.6961291308403015,80.26,98.87,8.068211054579944e-05
93,1.6026148989930196,0.710312501335144,80.66,98.83,8.029375200334589e-05
94,1.582966072382298,0.7209293045043945,79.59,98.79,7.99026197159505e-05
95,1.5983097281559786,0.6777808128356934,80.88,98.88,7.950875657567621e-05
96,1.5736687064323474,0.6963908729553223,80.74,98.93,7.911220577405484e-05
97,1.5885948954715314,0.6976728438377381,81.0,98.96,7.87130107973505e-05
98,1.5706421326888813,0.6843265232086182,81.39,98.93,7.831121542179087e-05
99,1.5970006766758869,0.6743053284645081,81.22,99.0,7.790686370876671e-05
100,1.5849541072350917,0.6773916577339172,81.58,99.02,7.75e-05
101,1.5776256968514104,0.6795993041992188,81.36,99.02,7.709066891268134e-05
102,1.580982452012818,0.6829173896789551,80.93,98.91,7.667891533457719e-05
103,1.5603690153505372,0.6666389081954956,81.5,99.0,7.626478441910744e-05
104,1.5587179379945528,0.6659147070407867,81.17,99.02,7.584832158039378e-05
105,1.573969174667754,0.6708949916839599,82.09,99.06,7.542957248827961e-05
106,1.5806237960594411,0.682866887664795,82.23,99.08,7.500858306332174e-05
107,1.5715622266184506,0.6625973452091217,82.18,99.04,7.458539947175475e-05
108,1.5714392548333973,0.6728170623779297,80.93,99.0,7.416006812042828e-05
109,1.555524818646923,0.6489058468818665,81.83,99.2,7.373263565171806e-05
110,1.5704131851428298,0.655619039440155,82.64,99.19,7.330314893841101e-05
111,1.5840304991499867,0.6603736827850342,81.48,98.93,7.287165507856512e-05
112,1.5681972253337866,0.6608246417045593,82.37,98.97,7.243820139034464e-05
113,1.5661043680431594,0.6497972105026245,82.76,98.95,7.200283540683103e-05
114,1.5701206695102394,0.6625000414848328,82.85,99.08,7.156560487081051e-05
115,1.5500214106752686,0.6594469443321228,81.56,98.91,7.11265577295385e-05
116,1.5402379420594277,0.6517552456855774,82.24,99.04,7.068574212948169e-05
117,1.5621545157572982,0.6508206990242005,82.5,98.92,7.024320641103812e-05
118,1.5603730143566596,0.6615973922729492,82.0,99.08,6.979899910323626e-05
119,1.5438576060586946,0.657604032611847,82.39,99.19,6.935316891841316e-05
120,1.5634908718122562,0.6505200620651245,82.26,98.95,6.890576474687264e-05
121,1.540549636955603,0.6434267462730408,82.91,98.97,6.845683565152391e-05
122,1.5556972736585766,0.6479333914756775,82.61,99.03,6.800643086250122e-05
123,1.5436440623066032,0.6652446145534515,82.48,99.08,6.755459977176533e-05
124,1.5678146708179528,0.6498820296287536,82.73,99.05,6.710139192768697e-05
125,1.557230166146453,0.6736562128067016,81.78,99.09,6.664685702961345e-05
126,1.5396596144469843,0.6378397044181824,82.93,99.02,6.619104492241846e-05
127,1.53170343947319,0.6421263452529907,82.81,99.0,6.573400559103614e-05
128,1.5288654713105605,0.627130032157898,82.77,99.09,6.527578915497952e-05
129,1.5398635902416997,0.636689269065857,82.42,99.08,6.481644586284443e-05
130,1.544494451008136,0.6292646003723145,83.13,99.1,6.435602608679918e-05
131,1.548441382971677,0.6496899028778076,82.76,99.1,6.389458031706068e-05
132,1.529677129356565,0.620254400730133,82.65,99.04,6.343215915635762e-05
133,1.5261048341835355,0.6170839242935181,83.05,99.17,6.296881331438125e-05
134,1.5338839852703061,0.6353783222198486,83.06,99.16,6.250459360222461e-05
135,1.552957493425484,0.6248257440567017,83.05,99.2,6.20395509268104e-05
136,1.5413242957045572,0.6335700583457947,83.17,99.12,6.157373628530854e-05
137,1.5498588347709743,0.625120592880249,83.4,99.18,6.110720075954371e-05
138,1.5338017388739444,0.6167747958183288,83.17,99.22,6.06399955103937e-05
139,1.5172408737537955,0.6157083385944366,83.8,99.16,6.0172171772179006e-05
140,1.541085176599163,0.6157130968093872,82.67,98.94,5.970378084704442e-05
141,1.5348649136388195,0.6159893981456757,83.58,99.14,5.923487409933316e-05
142,1.5220331670990674,0.6236766661643982,83.68,99.03,5.8765502949954203e-05
143,1.514506187161166,0.6171222390174865,83.56,99.1,5.8295718870743426e-05
144,1.5088869511852192,0.6191639632701874,84.05,99.0,5.782557337881911e-05
145,1.5389555337792322,0.5878359553337097,83.73,99.12,5.735511803093248e-05
146,1.5313414753475507,0.606192982673645,84.14,99.24,5.6884404417813995e-05
147,1.5330026277964612,0.6186021839141845,83.71,99.11,5.6413484158515766e-05
148,1.5273909626025397,0.61620252161026,83.94,99.27,5.594240889475107e-05
149,1.5323596744775467,0.6168192781448364,83.8,99.07,5.547123028523106e-05
150,1.5397869769803387,0.6122140275478363,83.6,99.07,5.5e-05
151,1.52577640244048,0.6201323994636536,83.4,99.01,5.452876971476894e-05
152,1.5286473720388132,0.6264288031101227,83.15,99.05,5.405759110524895e-05
153,1.5287262182992796,0.6239873941421509,83.44,99.08,5.358651584148423e-05
154,1.527409472859318,0.6124067154407501,83.86,99.11,5.3115595582186016e-05
155,1.5483707925268997,0.6185547407627106,83.94,99.14,5.264488196906753e-05
156,1.5110946692211527,0.603596489238739,83.88,99.15,5.217442662118091e-05
157,1.5079217804226162,0.6053059660434723,84.16,99.16,5.1704281129256584e-05
158,1.5111709201992245,0.6046831295490265,84.05,99.23,5.12344970500458e-05
159,1.5306430456732971,0.5891629171848297,83.95,99.13,5.076512590066686e-05
160,1.5198389730593918,0.5907652189254761,84.27,99.15,5.0296219152955604e-05
161,1.5345109175323066,0.6048092717170716,84.38,99.13,4.982782822782101e-05
162,1.5236213276694588,0.5992082587718963,84.12,99.1,4.9360004489606314e-05
163,1.5257824487631209,0.5898196609497071,84.03,99.25,4.889279924045631e-05
164,1.5213436752214322,0.5881196181297302,84.15,99.23,4.8426263714691496e-05
165,1.520468420774775,0.5897696364402771,84.27,99.23,4.7960449073189627e-05
166,1.524531118543139,0.5927176490783691,84.72,99.09,4.7495406397775396e-05
167,1.5448365422888695,0.5904198965072632,84.24,99.3,4.703118668561876e-05
168,1.5222519505649768,0.5993993382930756,84.68,99.21,4.65678408436424e-05
169,1.5372006822945061,0.6043890988826752,84.77,99.25,4.610541968293932e-05
170,1.5268617596730074,0.605598995923996,84.23,99.18,4.564397391320083e-05
171,1.5124683171014628,0.5900300413131714,84.74,99.22,4.5183554137155586e-05
172,1.5175521461514903,0.578937627029419,84.68,99.24,4.47242108450205e-05
173,1.5278992098058537,0.6068841393470764,84.37,99.19,4.426599440896387e-05
174,1.5234655579134688,0.5999302406787872,84.52,99.2,4.380895507758154e-05
175,1.5090963669531476,0.6094798684597016,84.22,99.13,4.335314297038657e-05
176,1.5110113169716506,0.5893761720657349,84.2,99.26,4.289860807231306e-05
177,1.5085620661856423,0.5874311940670014,84.67,99.31,4.244540022823468e-05
178,1.4935598702345247,0.5815426106452942,85.06,99.27,4.199356913749877e-05
179,1.5054429378002767,0.5715793620586396,84.87,99.21,4.1543164348476104e-05
180,1.5198750779051786,0.5900880996704102,84.69,99.24,4.109423525312737e-05
181,1.5008777367778685,0.581689655160904,85.36,99.3,4.0646831081586854e-05
182,1.5192932726936976,0.5825233498096466,84.93,99.31,4.020100089676376e-05
183,1.508869866784495,0.5900343026638031,84.6,99.13,3.975679358896189e-05
184,1.514472223350852,0.5935990375041962,84.8,99.2,3.9314257870518325e-05
185,1.5020268087808362,0.5919565987110138,85.24,99.19,3.88734422704615e-05
186,1.5013529356860016,0.5871503357410431,84.72,99.2,3.8434395129189505e-05
187,1.5151738014630258,0.5886416640758514,84.98,99.21,3.799716459316898e-05
188,1.5047733148753109,0.57046673579216,85.38,99.19,3.756179860965537e-05
189,1.4983066188388536,0.5830817136287689,84.81,99.17,3.7128344921434866e-05
190,1.4990598330424476,0.5785599556922912,84.86,99.24,3.669685106158899e-05
191,1.508307137119938,0.5876738888263703,84.82,99.28,3.6267364348281956e-05
192,1.5137251287355313,0.5699123098850251,84.82,99.29,3.583993187957173e-05
193,1.504792061642709,0.5743750804424286,85.1,99.25,3.541460052824527e-05
194,1.5030647162133386,0.581749250125885,84.69,99.24,3.4991416936678275e-05
195,1.506883683949518,0.5728703269481659,85.05,99.33,3.45704275117204e-05
196,1.4936985563529743,0.577337707901001,84.96,99.28,3.415167841960624e-05
197,1.483213863207955,0.5764057181358337,84.9,99.2,3.3735215580892576e-05
198,1.5084666036613161,0.5731163912773133,84.85,99.23,3.3321084665422807e-05
199,1.5091445086554895,0.5784352486610412,85.14,99.29,3.2909331087318666e-05
200,1.507342846384427,0.5800529469490051,84.97,99.3,3.249999999999999e-05
201,1.492677818110902,0.558886693239212,85.34,99.28,3.209313629123329e-05
202,1.4892937378449873,0.5649224989414215,85.41,99.31,3.168878457820915e-05
203,1.5009915292186713,0.5655818833351135,85.53,99.3,3.128698920264951e-05
204,1.495607151264723,0.5583632425308227,85.29,99.29,3.088779422594516e-05
205,1.494647607226378,0.5620400825977325,85.64,99.35,3.04912434243238e-05
206,1.4838134158741345,0.5663469960689544,85.15,99.3,3.0097380284049524e-05
207,1.4888406147877478,0.5689481492042542,85.18,99.27,2.9706247996654133e-05
208,1.497144929883422,0.5782989715099335,85.35,99.31,2.9317889454200577e-05
209,1.4970556520469362,0.5765168630123139,85.34,99.32,2.893234724457945e-05
210,1.5105984407869404,0.5836985526561737,85.36,99.39,2.8549663646838717e-05
211,1.5019511885740693,0.5820972566604614,85.35,99.31,2.8169880626547284e-05
212,1.5219799806000176,0.5681814416885376,85.34,99.31,2.7793039831193136e-05
213,1.4856215703197386,0.5739636606693268,85.36,99.31,2.741918258561607e-05
214,1.498833396065403,0.5712812663078308,85.01,99.2,2.7048349887476037e-05
215,1.5175514478384304,0.5719573295593262,84.91,99.34,2.6680582402757323e-05
216,1.4803321325672116,0.5591292120933533,85.62,99.41,2.631592046130896e-05
217,1.4956420029629207,0.5601843483448029,85.64,99.35,2.5954404052422233e-05
218,1.4949157221979734,0.5700532940864563,85.47,99.28,2.5596072820445268e-05
219,1.4761556109148775,0.55086397356987,85.38,99.33,2.524096606043566e-05
220,1.47677218585863,0.5630775450706482,85.21,99.38,2.488912271385138e-05
221,1.5034495965314125,0.5648906445026398,85.62,99.33,2.4540581364280276e-05
222,1.4882131641713972,0.5600168525695801,85.73,99.41,2.4195380233209008e-05
223,1.4826219720663396,0.5501844645500183,85.57,99.39,2.38535571758317e-05
224,1.4910244787548323,0.5593322792053222,85.84,99.34,2.3515149676898552e-05
225,1.4938863844786043,0.5763884742259979,85.44,99.26,2.3180194846605367e-05
226,1.5041056491348717,0.5600802429676056,85.65,99.36,2.284872941652386e-05
227,1.4797323393455388,0.5608949811935425,85.74,99.29,2.2520789735573704e-05
228,1.5142065363717903,0.5655797540187836,85.52,99.39,2.2196411766036492e-05
229,1.4857312350816518,0.5665917672634124,85.69,99.35,2.1875631079611972e-05
230,1.5075833539498753,0.5622401276111603,85.74,99.29,2.1558482853517253e-05
231,1.4980903663952738,0.570403531217575,85.67,99.37,2.124500186662932e-05
232,1.4777576257874199,0.5592073091030121,85.49,99.36,2.093522249567097e-05
233,1.4940811587967426,0.5486935030937194,85.81,99.44,2.06291787114411e-05
234,1.4804226338634419,0.550391275882721,85.54,99.33,2.0326904075089492e-05
235,1.4714692958491102,0.5532683673858643,85.6,99.22,2.0028431734436313e-05
236,1.5081373814889318,0.5672298456668854,85.88,99.38,1.9733794420337214e-05
237,1.4814723453051608,0.556117938899994,85.56,99.31,1.9443024443093942e-05
238,1.5045321816518884,0.5601852445602417,86.03,99.35,1.915615368891117e-05
239,1.5019139089596563,0.5504798894405365,85.67,99.37,1.8873213616399855e-05
240,1.496152860941258,0.5651236924648285,85.71,99.39,1.859423525312737e-05
241,1.5000331564383074,0.5543473974704742,86.1,99.45,1.831924919221506e-05
242,1.4964462642327772,0.5538336335659028,85.8,99.42,1.804828558898332e-05
243,1.484561168048507,0.5668746089458465,86.07,99.31,1.7781374157644715e-05
244,1.4846436685850313,0.5645658468723297,86.08,99.34,1.7518544168045528e-05
245,1.4731936225817848,0.5536568972110748,85.9,99.4,1.7259824442455923e-05
246,1.4814870098794164,0.5496761833667755,85.92,99.32,1.7005243352409324e-05
247,1.492496110413047,0.5596555622100831,85.97,99.27,1.6754828815591133e-05
248,1.4871807698251038,0.5610033487319946,85.79,99.38,1.6508608292777204e-05
249,1.4970226220681633,0.5590982734680175,85.91,99.34,1.6266608784822544e-05
250,1.4645993945387963,0.5499863389015198,85.99,99.29,1.602885682970027e-05
251,1.4920007356760903,0.5556123438358307,86.17,99.3,1.5795378499591472e-05
252,1.4819756721107054,0.5594266005039215,85.84,99.3,1.556619939802614e-05
253,1.4865667259036808,0.5590924990653992,86.03,99.38,1.5341344657075355e-05
254,1.4837540844491135,0.5505495015621186,85.91,99.31,1.5120838934595337e-05
255,1.5010790808100096,0.5500218373775482,85.88,99.37,1.490470641152345e-05
256,1.4652604759884247,0.5457447229385376,86.06,99.29,1.469297078922643e-05
257,1.5023500495011919,0.5646180404663086,85.91,99.3,1.4485655286901294e-05
258,1.4901058761624766,0.5511111065864563,85.99,99.33,1.428278263902913e-05
259,1.4854316310754354,0.5484875743865967,86.22,99.31,1.4084375092881918e-05
260,1.507578460416171,0.5482556397914886,86.05,99.34,1.3890454406082966e-05
261,1.4870779591394294,0.5530053685188293,86.05,99.32,1.3701041844220859e-05
262,1.4780237589236564,0.5484381196022033,86.13,99.35,1.3516158178517472e-05
263,1.4846522028101239,0.5522560430049896,86.15,99.28,1.3335823683550238e-05
264,1.494932671820461,0.5535289752483368,86.13,99.36,1.3160058135028691e-05
265,1.4701395814763751,0.5462047090530395,86.22,99.3,1.2988880807625922e-05
266,1.4719899331867008,0.5452893489360809,86.14,99.42,1.2822310472864886e-05
267,1.4736418308888142,0.5513079574108124,85.91,99.26,1.2660365397059856e-05
268,1.4793929150864653,0.5502610424518585,86.12,99.28,1.2503063339313356e-05
269,1.4782063412299993,0.5461811358451844,86.35,99.37,1.2350421549568651e-05
270,1.4845720934806803,0.5510186069011688,85.95,99.3,1.2202456766718093e-05
271,1.4658050064698682,0.5499566565513611,86.13,99.46,1.2059185216767544e-05
272,1.4569271518234712,0.5435591514587402,86.0,99.42,1.1920622611056975e-05
273,1.4894417192352871,0.5549624808311462,86.38,99.33,1.1786784144537563e-05
274,1.4752616454941363,0.5485658363342285,86.41,99.39,1.1657684494105385e-05
275,1.4823461874804331,0.5430003109931946,86.12,99.42,1.1533337816991927e-05
276,1.4970091115039381,0.5550291709899903,86.0,99.43,1.1413757749211602e-05
277,1.485929565988338,0.5458156708240509,86.1,99.39,1.1298957404066382e-05
278,1.4885927296020616,0.5500649726390838,86.12,99.38,1.1188949370707787e-05
279,1.4773797937758295,0.5438231791973114,86.26,99.36,1.1083745712756372e-05
280,1.4783220599463898,0.5420770192623139,86.02,99.44,1.098335796697875e-05
281,1.478690441225616,0.5481703854084015,86.25,99.36,1.0887797142022522e-05
282,1.4767518464795453,0.5416656729698182,86.38,99.29,1.0797073717209014e-05
283,1.4552389086437592,0.5485785303115844,86.01,99.41,1.0711197641384117e-05
284,1.4725938337865774,0.54170796585083,86.33,99.4,1.0630178331827276e-05
285,1.4803000388621674,0.5490253343582153,86.27,99.47,1.0554024673218807e-05
286,1.4644580599440502,0.5493958222389221,85.98,99.37,1.0482745016665526e-05
287,1.4902226788286363,0.5482806805610657,86.23,99.39,1.0416347178785039e-05
288,1.4879591616106704,0.5469139205932617,86.01,99.39,1.0354838440848501e-05
289,1.4990596494204562,0.5493026762485504,86.42,99.38,1.029822554798216e-05
290,1.474277279212136,0.5473057072162628,86.58,99.4,1.0246514708427702e-05
291,1.4781975617176744,0.5411981049537659,86.51,99.46,1.01997115928614e-05
292,1.4800624387975538,0.552055313873291,86.13,99.41,1.0157821333772305e-05
293,1.4755758284454004,0.5440690424442292,86.27,99.44,1.0120848524899386e-05
294,1.477163051902561,0.5493649070739746,86.21,99.4,1.0088797220727781e-05
295,1.490351006865654,0.5461927915096283,86.19,99.42,1.0061670936044179e-05
296,1.4751670207165268,0.5417347874641418,86.29,99.41,1.0039472645551374e-05
297,1.4988704351243227,0.5513782048225403,85.95,99.38,1.002220478354208e-05
298,1.4850205422668847,0.5469335216522216,86.21,99.38,1.0009869243631953e-05
299,1.4799356614734391,0.5424922151565552,86.3,99.39,1.0002467378551954e-05
