epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
140,1.433714410712258,0.4950062497615814,88.82,99.52,5.970378084704442e-05
141,1.4301025149306323,0.4724896213531494,89.42,99.59,5.923487409933316e-05
142,1.428280455049571,0.4494914927482605,88.87,99.61,5.8765502949954203e-05
143,1.4180056632862506,0.4653476900100708,88.75,99.59,5.8295718870743426e-05
144,1.4271897636974056,0.493975199174881,88.78,99.55,5.782557337881911e-05
145,1.4067463373405222,0.47809576082229616,88.87,99.57,5.735511803093248e-05
146,1.4178421788881133,0.4745937554836273,88.96,99.48,5.6884404417813995e-05
147,1.410428927436223,0.45863046345710756,89.28,99.56,5.6413484158515766e-05
148,1.4242943976355882,0.4693018312931061,89.09,99.58,5.594240889475107e-05
149,1.4230349766765453,0.4731689631462097,88.9,99.59,5.547123028523106e-05
150,1.4149378857905672,0.4547950159072876,88.98,99.55,5.5e-05
151,1.4113325539227484,0.4838556573390961,89.21,99.51,5.452876971476894e-05
152,1.4037166547683686,0.46196042680740357,89.14,99.58,5.405759110524895e-05
153,1.3960625057641736,0.48280547747612,89.28,99.48,5.358651584148423e-05
154,1.3950339308468847,0.4770856951713562,89.2,99.51,5.3115595582186016e-05
155,1.4031744372676795,0.46451379137039184,89.3,99.57,5.264488196906753e-05
156,1.4080475413081894,0.4565435814857483,89.78,99.63,5.217442662118091e-05
157,1.4161232061178521,0.4694078508853912,89.35,99.6,5.1704281129256584e-05
158,1.395880674048972,0.4470549263954163,89.48,99.63,5.12344970500458e-05
159,1.4136533805869147,0.49672393951416016,89.17,99.57,5.076512590066686e-05
160,1.4002093678094667,0.4624058909416199,89.07,99.55,5.0296219152955604e-05
161,1.3998874865481856,0.45158670854568483,89.49,99.52,4.982782822782101e-05
162,1.398180818054038,0.46668554639816284,89.35,99.51,4.9360004489606314e-05
163,1.3992933343223053,0.4570521514415741,89.39,99.64,4.889279924045631e-05
164,1.3970066350187138,0.45275091433525083,89.6,99.53,4.8426263714691496e-05
165,1.3852161416323634,0.4585498532295227,89.43,99.51,4.7960449073189627e-05
166,1.3937763947225563,0.4693875650405884,89.48,99.54,4.7495406397775396e-05
167,1.405999390630197,0.4651460618019104,89.57,99.54,4.703118668561876e-05
168,1.413752823572,0.468724226474762,89.65,99.55,4.65678408436424e-05
169,1.3976858504755703,0.4578567925453186,89.26,99.54,4.610541968293932e-05
170,1.3654297939793858,0.4713767580986023,89.69,99.47,4.564397391320083e-05
171,1.3824263907272594,0.4475833068370819,89.54,99.53,4.5183554137155586e-05
172,1.3764815379349127,0.48019988193511964,89.71,99.54,4.47242108450205e-05
173,1.4013495399460445,0.46357075290679933,89.05,99.59,4.426599440896387e-05
174,1.4012886708585615,0.45016932182312014,89.58,99.52,4.380895507758154e-05
175,1.4027345171353272,0.4442688416004181,89.57,99.62,4.335314297038657e-05
176,1.3733364500859024,0.45855403079986573,89.91,99.53,4.289860807231306e-05
177,1.3841719773911636,0.46472436389923094,89.49,99.46,4.244540022823468e-05
178,1.3697253278672465,0.4473302955627441,89.67,99.53,4.199356913749877e-05
179,1.3678148043140406,0.4425111594200134,89.68,99.54,4.1543164348476104e-05
180,1.3670142425007155,0.4582310802936554,89.52,99.55,4.109423525312737e-05
181,1.3707997750839107,0.44830328545570375,89.35,99.51,4.0646831081586854e-05
182,1.3625759154977932,0.45849785747528077,89.92,99.56,4.020100089676376e-05
183,1.395446917006362,0.4675457637310028,89.93,99.57,3.975679358896189e-05
184,1.3652495786872014,0.44644198169708255,89.97,99.52,3.9314257870518325e-05
185,1.3887193889837717,0.44562278423309326,90.18,99.56,3.88734422704615e-05
186,1.3811773925676236,0.4299616305351257,90.1,99.61,3.8434395129189505e-05
187,1.3771815990669016,0.44529531016349794,90.23,99.57,3.799716459316898e-05
188,1.3755891831369924,0.4532636812210083,89.68,99.62,3.756179860965537e-05
189,1.3635629723075104,0.4557024286746979,90.24,99.6,3.7128344921434866e-05
190,1.396693477023121,0.45952892870903017,90.14,99.6,3.669685106158899e-05
191,1.3630759804563242,0.4347127794742584,90.04,99.62,3.6267364348281956e-05
192,1.394997806310959,0.4497877867221832,90.2,99.6,3.583993187957173e-05
193,1.3693281703660796,0.43823936858177187,90.21,99.68,3.541460052824527e-05
194,1.3540617625936198,0.4391385806083679,90.03,99.62,3.4991416936678275e-05
195,1.377367593262168,0.4346852907180786,90.22,99.64,3.45704275117204e-05
196,1.364610380918818,0.4518292238712311,90.27,99.62,3.415167841960624e-05
197,1.3559776481989863,0.44700574340820315,89.95,99.54,3.3735215580892576e-05
198,1.3438681761678142,0.42494365129470824,90.42,99.59,3.3321084665422807e-05
199,1.3586444795971186,0.439109333896637,90.4,99.56,3.2909331087318666e-05
200,1.364295639317106,0.43898193349838255,90.36,99.61,3.249999999999999e-05
201,1.3673224725430204,0.45317515234947203,90.07,99.61,3.209313629123329e-05
202,1.3606498914552558,0.42891088175773623,90.28,99.56,3.168878457820915e-05
203,1.3661841790593694,0.4315905646800995,90.06,99.64,3.128698920264951e-05
204,1.3422250284428174,0.4390201229095459,89.9,99.56,3.088779422594516e-05
205,1.3504543355576666,0.439684636592865,90.19,99.59,3.04912434243238e-05
206,1.3705194790140462,0.4340693762302399,90.43,99.57,3.0097380284049524e-05
207,1.3571279306875759,0.44305438432693484,90.37,99.54,2.9706247996654133e-05
208,1.3328524317387276,0.4335175581932068,90.44,99.55,2.9317889454200577e-05
209,1.3381157407534718,0.44276576385498045,90.28,99.64,2.893234724457945e-05
210,1.354712987831399,0.4468997977733612,90.09,99.59,2.8549663646838717e-05
211,1.365019970682,0.42965873289108275,90.44,99.68,2.8169880626547284e-05
212,1.3681560444160246,0.4341410701751709,90.39,99.6,2.7793039831193136e-05
213,1.328182123305703,0.4281769194602966,90.62,99.62,2.741918258561607e-05
214,1.3480085168086307,0.44265797991752626,90.5,99.6,2.7048349887476037e-05
215,1.3642258900533717,0.435987694644928,90.72,99.57,2.6680582402757323e-05
216,1.362302918516567,0.43934009828567505,90.61,99.67,2.631592046130896e-05
217,1.3820091158571377,0.44608648533821105,90.38,99.65,2.5954404052422233e-05
218,1.355074672097586,0.429310270357132,90.5,99.62,2.5596072820445268e-05
219,1.3770311785415865,0.4213455964565277,90.59,99.61,2.524096606043566e-05
220,1.367030436571368,0.44980515637397767,90.57,99.6,2.488912271385138e-05
221,1.371561126046541,0.42964056282043456,90.66,99.64,2.4540581364280276e-05
222,1.3793559378912141,0.4375481228351593,90.62,99.62,2.4195380233209008e-05
223,1.3752310124157943,0.43712172961235046,90.65,99.59,2.38535571758317e-05
224,1.3641746969137545,0.4342085591316223,90.65,99.58,2.3515149676898552e-05
225,1.3764638490927203,0.4255501165866852,90.64,99.62,2.3180194846605367e-05
226,1.359603819178558,0.43702924852371217,90.37,99.67,2.284872941652386e-05
227,1.3472527937150338,0.43003736200332643,90.49,99.61,2.2520789735573704e-05
228,1.3716397281645507,0.42398834295272825,90.84,99.59,2.2196411766036492e-05
229,1.3689754567897274,0.4436220943927765,90.48,99.63,2.1875631079611972e-05
230,1.3265755186465578,0.42138028349876405,90.92,99.64,2.1558482853517253e-05
231,1.3735887140379062,0.43201553688049316,90.75,99.66,2.124500186662932e-05
232,1.3505772127079445,0.4233602171421051,90.83,99.66,2.093522249567097e-05
233,1.3750734005633756,0.4198099723339081,91.05,99.71,2.06291787114411e-05
234,1.3593661160078305,0.4250042625427246,90.75,99.71,2.0326904075089492e-05
235,1.356298944174709,0.4315683620929718,90.83,99.64,2.0028431734436313e-05
236,1.3802196703250216,0.4229537402153015,90.88,99.66,1.9733794420337214e-05
237,1.3530973726442315,0.41878415102958677,90.97,99.63,1.9443024443093942e-05
238,1.3599349026795997,0.43465577869415284,90.79,99.65,1.915615368891117e-05
239,1.336458220524611,0.4118962609767914,90.63,99.64,1.8873213616399855e-05
240,1.3447908169176148,0.41687105140686037,91.0,99.62,1.859423525312737e-05
241,1.3553569200860096,0.43058642983436585,91.04,99.58,1.831924919221506e-05
242,1.3524912753727922,0.4216329960823059,90.87,99.6,1.804828558898332e-05
243,1.3625224444838706,0.41423069605827334,90.86,99.6,1.7781374157644715e-05
244,1.3691903175678815,0.4302721676826477,91.06,99.6,1.7518544168045528e-05
245,1.359586099580064,0.4194357077121735,90.91,99.69,1.7259824442455923e-05
246,1.3396985384322007,0.42292336316108703,91.0,99.62,1.7005243352409324e-05
247,1.3426947340311985,0.41329923338890073,90.89,99.69,1.6754828815591133e-05
248,1.3634936997282978,0.42217828879356384,90.78,99.62,1.6508608292777204e-05
249,1.350298148950755,0.41650129442214967,91.05,99.61,1.6266608784822544e-05
250,1.3524246347851088,0.4184719512939453,90.73,99.61,1.602885682970027e-05
251,1.3576804522362929,0.4146644462585449,90.94,99.64,1.5795378499591472e-05
252,1.3652407708607623,0.4140125461578369,90.99,99.59,1.556619939802614e-05
253,1.3569973914785056,0.4265677093029022,90.9,99.69,1.5341344657075355e-05
254,1.3667284025120217,0.4164175744056702,91.09,99.65,1.5120838934595337e-05
255,1.3671977297902564,0.42352992815971374,90.89,99.68,1.490470641152345e-05
256,1.340991647921207,0.4192504205226898,91.06,99.68,1.469297078922643e-05
257,1.3460133978560396,0.42539780883789063,91.14,99.62,1.4485655286901294e-05
258,1.3662492385594396,0.41989121770858767,90.96,99.63,1.428278263902913e-05
259,1.3519305137299698,0.4164390305042267,91.04,99.57,1.4084375092881918e-05
260,1.3463518503533436,0.4113807539463043,91.1,99.64,1.3890454406082966e-05
261,1.3411190334263898,0.42430195384025576,90.97,99.66,1.3701041844220859e-05
262,1.3602712745092589,0.41377283539772036,91.07,99.69,1.3516158178517472e-05
263,1.3270077590142566,0.425952298784256,90.97,99.66,1.3335823683550238e-05
264,1.3452614761803123,0.4199267247200012,91.2,99.63,1.3160058135028691e-05
265,1.335503148971538,0.4054882531642914,90.88,99.65,1.2988880807625922e-05
266,1.3191959991497817,0.4044003575325012,90.88,99.63,1.2822310472864886e-05
267,1.371877059435875,0.4165394374847412,91.13,99.55,1.2660365397059856e-05
268,1.3501097604193546,0.4204193890571594,91.03,99.6,1.2503063339313356e-05
269,1.3544460145062582,0.42678762040138246,90.96,99.7,1.2350421549568651e-05
270,1.3391858365257938,0.4251421244621277,91.03,99.63,1.2202456766718093e-05
271,1.34826327644756,0.4234355171203613,91.0,99.61,1.2059185216767544e-05
272,1.3598336183612691,0.4395139359951019,91.04,99.57,1.1920622611056975e-05
273,1.3317919846686144,0.42369839668273923,91.11,99.61,1.1786784144537563e-05
274,1.3707447029869626,0.42503152165412905,91.1,99.66,1.1657684494105385e-05
275,1.358723460559503,0.4123805628299713,91.16,99.63,1.1533337816991927e-05
276,1.3512727154964979,0.4234577222824097,91.04,99.6,1.1413757749211602e-05
277,1.3455832096129159,0.43489690527915953,91.14,99.62,1.1298957404066382e-05
278,1.3447110443811259,0.4205025888442993,91.12,99.6,1.1188949370707787e-05
279,1.3499603031081517,0.4096243224620819,91.05,99.61,1.1083745712756372e-05
280,1.3317837119102478,0.4093463680267334,91.06,99.64,1.098335796697875e-05
281,1.3536528325264037,0.41189981355667116,90.94,99.61,1.0887797142022522e-05
282,1.3537473309971153,0.41333982367515565,90.92,99.55,1.0797073717209014e-05
283,1.3461947694478054,0.42132141914367677,91.14,99.62,1.0711197641384117e-05
284,1.3454118603017662,0.40950845518112183,91.06,99.62,1.0630178331827276e-05
285,1.3358208214275051,0.40653147220611574,91.29,99.62,1.0554024673218807e-05
286,1.3542507693801127,0.4238655436038971,91.1,99.56,1.0482745016665526e-05
287,1.3470042261668265,0.4188017619609833,91.01,99.65,1.0416347178785039e-05
288,1.3399378503941086,0.40211487698554993,91.02,99.63,1.0354838440848501e-05
289,1.3578971305363614,0.41375806584358216,91.21,99.65,1.029822554798216e-05
290,1.344145025242306,0.42243547792434694,91.02,99.65,1.0246514708427702e-05
291,1.3488037575527587,0.41277846522331235,90.96,99.58,1.01997115928614e-05
292,1.327249955963081,0.410238822555542,91.16,99.64,1.0157821333772305e-05
293,1.3335556946551754,0.4092877700805664,91.07,99.67,1.0120848524899386e-05
294,1.3409469342872824,0.4150025642871857,91.08,99.65,1.0088797220727781e-05
295,1.3355532071043985,0.4100536941051483,91.15,99.64,1.0061670936044179e-05
296,1.3482466455305737,0.4111264844894409,91.29,99.63,1.0039472645551374e-05
297,1.3706801264295199,0.4169472580432892,91.17,99.58,1.002220478354208e-05
298,1.3455491198772962,0.42071248359680175,91.33,99.59,1.0009869243631953e-05
299,1.3440645156230266,0.4094493855953217,91.35,99.61,1.0002467378551954e-05
