epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
61,1.5966019442688946,0.7045106719017029,80.01,98.57,9.112678638360016e-05
62,1.6002600484559844,0.7099824666023254,80.61,98.76,9.084384631108883e-05
63,1.5990664673523165,0.7033016266822815,80.59,98.78,9.055697555690607e-05
64,1.570010732902302,0.6841209906578064,80.11,98.93,9.02662055796628e-05
65,1.5724934636401764,0.7078413889884949,80.2,98.82,8.99715682655637e-05
66,1.5772199635316406,0.6867689303398132,81.27,98.96,8.967309592491052e-05
67,1.5762827226966047,0.6928988667488098,80.6,98.8,8.937082128855891e-05
68,1.5708040383652748,0.6950144254684448,81.23,98.86,8.906477750432904e-05
69,1.5692001686511363,0.6783850357055664,81.36,98.84,8.875499813337069e-05
70,1.5636459061644599,0.6716502630233765,81.82,98.72,8.844151714648276e-05
71,1.576055700586639,0.6740354996681214,81.9,98.89,8.812436892038805e-05
72,1.562705886653993,0.659827472448349,82.42,98.94,8.780358823396352e-05
73,1.5722154629215235,0.6595797126293182,81.66,98.98,8.74792102644263e-05
74,1.58213151165221,0.662489087677002,81.73,98.83,8.715127058347615e-05
75,1.5733644334973813,0.6608527526855469,82.06,98.89,8.681980515339464e-05
76,1.5580315581509765,0.669504077911377,81.82,98.79,8.648485032310146e-05
77,1.5379273309139834,0.6434198184013367,82.53,98.96,8.614644282416831e-05
78,1.5516822432739024,0.6443671702384949,82.8,98.95,8.5804619766791e-05
79,1.5522682731649176,0.6571395822048187,82.92,99.03,8.545941863571974e-05
80,1.5679257328928509,0.6576115879058838,83.15,98.99,8.511087728614862e-05
81,1.5604314851394536,0.6311171116828919,82.85,98.84,8.475903393956434e-05
82,1.541826433698896,0.6500160992622376,82.78,98.9,8.440392717955476e-05
83,1.5376095609231428,0.6255953591346741,83.36,98.97,8.404559594757778e-05
84,1.5330900368250897,0.6378088626861572,82.69,98.96,8.368407953869104e-05
85,1.5314841122389145,0.6374985750198364,83.27,99.0,8.33194175972427e-05
86,1.5663204238906254,0.6170804436683655,83.31,99.04,8.295165011252398e-05
87,1.5461277751092264,0.6369331893444061,83.26,99.02,8.258081741438395e-05
88,1.5378013813388791,0.6078708922386169,83.4,99.18,8.220696016880688e-05
89,1.5598197371034708,0.6380432388305665,83.5,98.96,8.183011937345271e-05
90,1.5275130324571295,0.6172643788814545,83.34,99.11,8.14503363531613e-05
91,1.5392726822332903,0.6197150997638703,82.7,98.95,8.106765275542055e-05
92,1.521159217467534,0.6337059792041778,83.7,98.99,8.068211054579944e-05
93,1.5356754290462304,0.627128709602356,83.77,99.15,8.029375200334589e-05
94,1.5309319554156744,0.6102863861560821,84.01,99.11,7.99026197159505e-05
95,1.5236543819174724,0.593347544336319,84.4,99.11,7.950875657567621e-05
96,1.5157664469353826,0.6018377646923065,84.59,99.05,7.911220577405484e-05
97,1.5363629559548655,0.579842714548111,84.78,99.07,7.87130107973505e-05
98,1.5279572987678567,0.6158487303256989,84.5,99.06,7.831121542179087e-05
99,1.516248928371068,0.5991011141300201,84.42,99.04,7.790686370876671e-05
100,1.5132206955426175,0.5771083021640777,84.7,99.1,7.75e-05
101,1.505823704100449,0.6062503239631652,84.67,99.17,7.709066891268134e-05
102,1.5130058372829696,0.5952780808448791,83.86,99.08,7.667891533457719e-05
103,1.5075453496162474,0.5907992406845093,84.7,99.22,7.626478441910744e-05
104,1.5293982615086241,0.5829808944702148,84.8,99.13,7.584832158039378e-05
105,1.5063775326775222,0.5842020307540894,84.9,99.22,7.542957248827961e-05
106,1.512980844696719,0.5755576932430267,84.41,99.16,7.500858306332174e-05
107,1.5204585588390482,0.5771327732086181,84.35,99.17,7.458539947175475e-05
108,1.5272663279165837,0.6124182832717896,84.41,99.17,7.416006812042828e-05
109,1.4987088267842879,0.5698755606174469,85.24,99.07,7.373263565171806e-05
110,1.5083595926416669,0.5994464293956756,85.52,99.11,7.330314893841101e-05
111,1.5122314930420069,0.5867375836372376,85.33,99.13,7.287165507856512e-05
112,1.5024168977511525,0.5762261666297913,85.15,99.25,7.243820139034464e-05
113,1.4887163161315624,0.5481397500514984,85.62,99.25,7.200283540683103e-05
114,1.502503167804469,0.5715801689624787,85.64,99.28,7.156560487081051e-05
115,1.5141877841094697,0.5780966506004334,85.4,99.26,7.11265577295385e-05
116,1.500003995190204,0.5510340428352356,85.53,99.17,7.068574212948169e-05
117,1.5046800693995517,0.5642513063430786,85.12,99.2,7.024320641103812e-05
118,1.4966518583584687,0.5678204180717469,85.42,99.16,6.979899910323626e-05
119,1.5002626781274353,0.54556518907547,85.86,99.22,6.935316891841316e-05
120,1.4956933165329214,0.5785090921401977,85.71,99.24,6.890576474687264e-05
121,1.4870913079087162,0.5508763414382934,85.32,99.27,6.845683565152391e-05
122,1.5041903300871464,0.5582686000823974,85.92,99.38,6.800643086250122e-05
123,1.489630982680449,0.5743873797893524,85.51,99.33,6.755459977176533e-05
124,1.5139194594913195,0.5868496479988098,85.79,99.17,6.710139192768697e-05
125,1.4813957439494652,0.5475070934295654,85.5,99.27,6.664685702961345e-05
126,1.4785120237652074,0.5561056139945983,85.75,99.2,6.619104492241846e-05
127,1.4800167250114276,0.5604791916847229,85.5,99.29,6.573400559103614e-05
128,1.477451526782882,0.5425737351894379,85.67,99.2,6.527578915497952e-05
129,1.4808878568925259,0.5550700264453888,85.8,99.3,6.481644586284443e-05
130,1.4892577005409553,0.5756491559505462,85.98,99.17,6.435602608679918e-05
131,1.4859207449588214,0.566313440656662,86.19,99.23,6.389458031706068e-05
132,1.468414192086756,0.5375072012424469,86.52,99.2,6.343215915635762e-05
133,1.4761313398424702,0.5780623270988464,85.82,99.19,6.296881331438125e-05
134,1.4648733543525432,0.5309332100391388,86.66,99.34,6.250459360222461e-05
135,1.4610603205983679,0.5506205028057098,86.04,99.32,6.20395509268104e-05
136,1.4932842302719243,0.5623009496212006,86.63,99.26,6.157373628530854e-05
137,1.4875235030196234,0.546816978263855,86.28,99.35,6.110720075954371e-05
138,1.471815478252235,0.5223142681121826,86.63,99.32,6.06399955103937e-05
139,1.4901917452390918,0.5478189799785614,86.5,99.44,6.0172171772179006e-05
140,1.4707635038182922,0.5540635642051697,86.44,99.32,5.970378084704442e-05
141,1.4919782945654914,0.5391330576896668,86.41,99.24,5.923487409933316e-05
142,1.4635679474560765,0.5226721948623657,86.35,99.19,5.8765502949954203e-05
143,1.4876635988146334,0.5291167161464692,86.19,99.33,5.8295718870743426e-05
144,1.474611312723343,0.5363743644714355,86.74,99.23,5.782557337881911e-05
145,1.4523712577496235,0.5314091345787049,86.31,99.26,5.735511803093248e-05
146,1.4526949690490312,0.5286413921833039,86.74,99.34,5.6884404417813995e-05
147,1.4880544635611521,0.5541281794548034,86.45,99.26,5.6413484158515766e-05
148,1.4622624311190713,0.5287063902378082,86.8,99.4,5.594240889475107e-05
149,1.4718429900314682,0.5338051367759704,86.46,99.38,5.547123028523106e-05
150,1.4749027980579763,0.5065342948913574,87.39,99.38,5.5e-05
151,1.4461158407940298,0.5408081002235413,87.09,99.41,5.452876971476894e-05
152,1.4538323763238026,0.5215955107212067,86.92,99.41,5.405759110524895e-05
153,1.4453992999317398,0.520771043252945,87.08,99.39,5.358651584148423e-05
154,1.4525342524127984,0.5161905398368836,87.07,99.24,5.3115595582186016e-05
155,1.4320340896843338,0.515076149892807,87.17,99.41,5.264488196906753e-05
156,1.4388581418197377,0.5205569876194001,87.52,99.42,5.217442662118091e-05
157,1.4484385313816779,0.49972339649200437,87.67,99.37,5.1704281129256584e-05
158,1.4593663522437044,0.49989008927345274,86.97,99.36,5.12344970500458e-05
159,1.441136405043657,0.5112681019306183,87.24,99.45,5.076512590066686e-05
160,1.4607917829756547,0.5247813411235809,87.17,99.45,5.0296219152955604e-05
161,1.4326900004119483,0.5260783245563507,87.14,99.44,4.982782822782101e-05
162,1.4478452705543263,0.5197299167633057,87.51,99.35,4.9360004489606314e-05
163,1.4708849995298057,0.5116372236251832,87.2,99.35,4.889279924045631e-05
164,1.4494494302782603,0.5258030699253082,86.77,99.31,4.8426263714691496e-05
165,1.4625956049801903,0.5149519341468811,87.06,99.19,4.7960449073189627e-05
